timestamp,session_id,device_id,event_type,x,y,button,delta_x,delta_y,speed
1777215134.5309238,session_20260426_155203_77a4c6,device_369185de,mouse_move,1282,881,,,,331.04
1777215134.539452,session_20260426_155203_77a4c6,device_369185de,mouse_move,1282,882,,,,117.26
1777215134.5472364,session_20260426_155203_77a4c6,device_369185de,mouse_move,1280,882,,,,256.93
1777215134.5557876,session_20260426_155203_77a4c6,device_369185de,mouse_move,1277,883,,,,369.81
1777215134.5642824,session_20260426_155203_77a4c6,device_369185de,mouse_move,1275,884,,,,263.23
1777215134.571802,session_20260426_155203_77a4c6,device_369185de,mouse_move,1272,886,,,,479.49
1777215134.5800936,session_20260426_155203_77a4c6,device_369185de,mouse_move,1271,886,,,,120.6
1777215134.5876422,session_20260426_155203_77a4c6,device_369185de,mouse_move,1269,887,,,,296.22
1777215134.5961614,session_20260426_155203_77a4c6,device_369185de,mouse_move,1268,889,,,,262.47
1777215134.603843,session_20260426_155203_77a4c6,device_369185de,mouse_move,1266,890,,,,291.09
1777215134.6199532,session_20260426_155203_77a4c6,device_369185de,mouse_move,1265,890,,,,62.07
1777215134.6359062,session_20260426_155203_77a4c6,device_369185de,mouse_move,1265,891,,,,62.68
1777215134.6359062,session_20260426_155203_77a4c6,device_369185de,mouse_scroll,1265,891,,0,-1,0.0
1777215134.6434212,session_20260426_155203_77a4c6,device_369185de,mouse_move,1264,892,,,,188.19
1777215134.6996772,session_20260426_155203_77a4c6,device_369185de,mouse_move,1264,892,,,,0.0
1777215134.70769,session_20260426_155203_77a4c6,device_369185de,mouse_move,1263,894,,,,279.06
1777215134.7158532,session_20260426_155203_77a4c6,device_369185de,mouse_move,1261,895,,,,273.92
1777215134.723948,session_20260426_155203_77a4c6,device_369185de,mouse_move,1261,896,,,,123.54
1777215134.731652,session_20260426_155203_77a4c6,device_369185de,mouse_move,1259,897,,,,290.25
1777215134.7396615,session_20260426_155203_77a4c6,device_369185de,mouse_move,1258,898,,,,176.57
1777215134.7396615,session_20260426_155203_77a4c6,device_369185de,mouse_scroll,1258,898,,0,-1,0.0
1777215134.7474153,session_20260426_155203_77a4c6,device_369185de,mouse_move,1256,903,,,,694.52
1777215134.7559464,session_20260426_155203_77a4c6,device_369185de,mouse_move,1252,907,,,,663.09
1777215134.76415,session_20260426_155203_77a4c6,device_369185de,mouse_move,1249,913,,,,817.72
1777215134.7719896,session_20260426_155203_77a4c6,device_369185de,mouse_move,1243,919,,,,1082.35
1777215134.779523,session_20260426_155203_77a4c6,device_369185de,mouse_move,1235,927,,,,1501.82
1777215134.787541,session_20260426_155203_77a4c6,device_369185de,mouse_move,1229,933,,,,1058.28
1777215134.7958412,session_20260426_155203_77a4c6,device_369185de,mouse_move,1215,961,,,,3771.54
1777215134.8034914,session_20260426_155203_77a4c6,device_369185de,mouse_move,1206,973,,,,1960.75
1777215134.811752,session_20260426_155203_77a4c6,device_369185de,mouse_move,1198,984,,,,1646.52
1777215134.819909,session_20260426_155203_77a4c6,device_369185de,mouse_move,1190,992,,,,1386.99
1777215134.8281977,session_20260426_155203_77a4c6,device_369185de,mouse_move,1184,1000,,,,1206.47
1777215134.8354204,session_20260426_155203_77a4c6,device_369185de,mouse_move,1181,1004,,,,692.27
1777215134.843448,session_20260426_155203_77a4c6,device_369185de,mouse_move,1173,1010,,,,1245.71
1777215134.8517554,session_20260426_155203_77a4c6,device_369185de,mouse_move,1170,1011,,,,380.66
1777215134.860299,session_20260426_155203_77a4c6,device_369185de,mouse_move,1168,1013,,,,331.05
1777215134.8677888,session_20260426_155203_77a4c6,device_369185de,mouse_move,1165,1015,,,,481.4
1777215134.876134,session_20260426_155203_77a4c6,device_369185de,mouse_move,1163,1015,,,,239.66
1777215134.8834894,session_20260426_155203_77a4c6,device_369185de,mouse_move,1162,1016,,,,192.27
1777215134.8920717,session_20260426_155203_77a4c6,device_369185de,mouse_move,1161,1016,,,,116.52
1777215134.8996003,session_20260426_155203_77a4c6,device_369185de,mouse_move,1160,1016,,,,132.83
1777215134.9072924,session_20260426_155203_77a4c6,device_369185de,mouse_move,1160,1016,,,,0.0
1777215134.9158525,session_20260426_155203_77a4c6,device_369185de,mouse_move,1158,1016,,,,233.64
1777215134.9238925,session_20260426_155203_77a4c6,device_369185de,mouse_move,1156,1017,,,,278.12
1777215134.931428,session_20260426_155203_77a4c6,device_369185de,mouse_move,1153,1019,,,,478.48
1777215134.9397342,session_20260426_155203_77a4c6,device_369185de,mouse_move,1153,1020,,,,120.39
1777215134.9477644,session_20260426_155203_77a4c6,device_369185de,mouse_move,1151,1022,,,,352.22
1777215134.956176,session_20260426_155203_77a4c6,device_369185de,mouse_move,1150,1023,,,,168.13
1777215134.9637322,session_20260426_155203_77a4c6,device_369185de,mouse_move,1150,1024,,,,132.34
1777215134.9721367,session_20260426_155203_77a4c6,device_369185de,mouse_move,1150,1025,,,,118.98
1777215134.9801605,session_20260426_155203_77a4c6,device_369185de,mouse_move,1150,1026,,,,124.63
1777215134.9880586,session_20260426_155203_77a4c6,device_369185de,mouse_move,1150,1027,,,,126.61
1777215134.9956143,session_20260426_155203_77a4c6,device_369185de,mouse_move,1150,1028,,,,132.35
1777215135.0033,session_20260426_155203_77a4c6,device_369185de,mouse_move,1150,1031,,,,390.34
1777215135.011303,session_20260426_155203_77a4c6,device_369185de,mouse_move,1150,1032,,,,124.95
1777215135.019556,session_20260426_155203_77a4c6,device_369185de,mouse_move,1150,1034,,,,242.33
1777215135.0281434,session_20260426_155203_77a4c6,device_369185de,mouse_move,1148,1037,,,,419.87
1777215135.0356712,session_20260426_155203_77a4c6,device_369185de,mouse_move,1147,1042,,,,677.36
1777215135.0427742,session_20260426_155203_77a4c6,device_369185de,mouse_move,1147,1044,,,,281.57
1777215135.0513194,session_20260426_155203_77a4c6,device_369185de,mouse_move,1144,1049,,,,682.37
1777215135.0595455,session_20260426_155203_77a4c6,device_369185de,mouse_move,1144,1052,,,,364.69
1777215135.0680797,session_20260426_155203_77a4c6,device_369185de,mouse_move,1143,1055,,,,370.54
1777215135.0758817,session_20260426_155203_77a4c6,device_369185de,mouse_move,1143,1057,,,,256.34
1777215135.083636,session_20260426_155203_77a4c6,device_369185de,mouse_move,1142,1060,,,,407.81
1777215135.091809,session_20260426_155203_77a4c6,device_369185de,mouse_move,1140,1063,,,,441.15
1777215135.099385,session_20260426_155203_77a4c6,device_369185de,mouse_move,1139,1066,,,,417.41
1777215135.107584,session_20260426_155203_77a4c6,device_369185de,mouse_move,1139,1067,,,,121.97
1777215135.1156077,session_20260426_155203_77a4c6,device_369185de,mouse_move,1137,1069,,,,352.51
1777215135.1238413,session_20260426_155203_77a4c6,device_369185de,mouse_move,1137,1070,,,,121.45
1777215135.131391,session_20260426_155203_77a4c6,device_369185de,mouse_move,1136,1070,,,,132.45
1777215135.2274501,session_20260426_155203_77a4c6,device_369185de,mouse_press,1136,1070,left,,,0.0
1777215135.3638303,session_20260426_155203_77a4c6,device_369185de,mouse_release,1136,1070,left,,,0.0
1777215136.795445,session_20260426_155203_77a4c6,device_369185de,mouse_press,1136,1070,left,,,0.0
1777215136.9159544,session_20260426_155203_77a4c6,device_369185de,mouse_release,1136,1070,left,,,0.0
1777215137.0435052,session_20260426_155203_77a4c6,device_369185de,mouse_move,1136,1070,,,,0.0
1777215137.0512028,session_20260426_155203_77a4c6,device_369185de,mouse_move,1139,1070,,,,389.73
1777215137.0593216,session_20260426_155203_77a4c6,device_369185de,mouse_move,1140,1070,,,,123.17
1777215137.0674107,session_20260426_155203_77a4c6,device_369185de,mouse_move,1144,1070,,,,494.49
1777215137.0756927,session_20260426_155203_77a4c6,device_369185de,mouse_move,1147,1070,,,,362.23
